iso2c,country,year,status,lastupdated,agrid_land_km,agrid_land_per,arable_per,rural_below_5,rural_below_5_per,urban_below_5,urban_below_5_per,land_below_5_per,forest_km,forest_per,irrigated_land_per,avg_precip_mm,cereal_yield,pop_growth,pop_tot,urban_pop_growth,urban_pop,urban_pop_per,for_invest_per,ease_business,cpia_public_sec,school_enroll,school_complete,mort_rate,health_workers,underweight_5_per,pov_headcount,elec_access_per,coal_power_per,hydro_power_per,gas_power_per,nuke_power_per,oil_power_per,renew_power_per,renew_non_hydro,renew_non_hydro_per,renew_consum_per,energy_use_oil_eqiv,elec_consum_kw,energy_use_oil_percap,co2_intensity,co2_gaseous_kt,co2_gaseous_per,co2_emissions,co2_emissions_met,co2_liquid_kt,co2_liquid_per,co2_emmision_mt,co2_emission_ppp,co2_emission_2017,co2_solid_kt,co2_solid_per,other_greenhouse_mt,other_greenhouse_per,total_greenhouse_mt,total_greenhouse_per,hfc_emissions_mt,methane_mt,methane_per,no_emission_mt,no_emission_per,pfc_emission_mt,sf6_emission_mt,disaster_risk_score,ghg_emission_mt,dro_flood_extemp_per,rural_pop_below_5,urban_pop_below_5,pop_below_5_per,pop_agglo_mil_per,water_withdrawals_cub,water_withdrawals_per,terr_protect_per,marine_protect_per,terr_mari_protect_per,agri_forest_fish_gdp_per,iso3c,region,capital,longitude,latitude,income,lending
BY,Belarus,2018,,4/8/2022,84530,41.64449699,28.14070352,NA,NA,NA,NA,NA,87386,43.05153217,0.35845262,NA,2724.8,-0.213824207,9438785,0.37445941,7418413,78.595,2.376261878,NA,NA,0.990570009,104.6179123,3.4,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,7.219799995,NA,NA,NA,NA,NA,NA,1.01909506,59310,NA,NA,6.283647736,0.323394626,0.33115927,NA,NA,NA,NA,88140,NA,NA,16730,NA,12010,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.23866578,NA,NA,9.353493353,NA,9.353493353,6.590107726,BLR,Europe & Central Asia,Minsk,27.5766,53.9678,Upper middle income,IBRD
BZ,Belize,2018,,4/8/2022,1720,7.540552389,3.945637878,NA,NA,NA,NA,NA,12993.7,56.96492766,NA,NA,4043.7,1.922979057,383071,2.192219665,175155,45.724,6.369938959,NA,NA,0.987559974,104.4744797,12.9,NA,NA,NA,91.72,NA,NA,NA,NA,NA,NA,NA,NA,40.11629868,NA,NA,NA,NA,NA,NA,0.377081946,680,NA,NA,1.775127848,0.238719317,0.244450923,NA,NA,NA,NA,1560,NA,NA,530,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.67936557,10.07887523,20.59045099,9.557798965,BLZ,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Lower middle income,IBRD
CA,Canada,2018,,4/8/2022,581990,6.491374243,4.315053443,NA,NA,NA,NA,NA,3470020.7,38.70376294,NA,NA,3878.7,1.412548033,37065178,1.487505987,30175132,81.411,2.469312073,NA,NA,1.003329992,NA,5.1,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,22.18289948,NA,NA,NA,NA,NA,NA,0.346182314,574400,NA,NA,15.49702527,0.309986163,0.31650897,NA,NA,NA,NA,724930,NA,NA,93980,NA,43120,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.92469244,NA,NA,9.685573936,0.871881853,6.477193623,1.699891576,CAN,North America,Ottawa,-75.6919,45.4215,High income,Not classified
CD,"Congo, Dem. Rep.",2018,,4/8/2022,315000,13.89470898,5.205002095,NA,NA,NA,NA,NA,1283579.9,56.61894974,NA,NA,769.2,3.226698861,84068092,4.539827198,37376674,44.46,2.985541619,NA,2.5,NA,NA,86.6,NA,NA,NA,18.75225258,NA,NA,NA,NA,NA,NA,NA,NA,96.38369751,NA,NA,NA,NA,NA,NA,0.051620161,2200,NA,NA,0.026169263,0.023534234,0.024099286,NA,NA,NA,NA,58700,NA,NA,38620,NA,15790,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.09900536,NA,NA,13.83326047,0.236439195,13.75675622,19.05648456,COD,Sub-Saharan Africa,Kinshasa,15.3222,-4.325,Low income,IDA
CF,Central African Republic,2018,,4/8/2022,50800,8.154354875,2.889338342,NA,NA,NA,NA,NA,223630,35.89681852,NA,NA,945.1,1.519117467,4666375,2.451790494,1930199,41.364,0.810612601,NA,2.4,NA,NA,111.1,NA,19.7,NA,14.6539526,NA,NA,NA,NA,NA,NA,NA,NA,80.94850159,NA,NA,NA,NA,NA,NA,0.171235794,330,NA,NA,0.070718706,0.074011186,0.075788181,NA,NA,NA,NA,55680,NA,NA,23200,NA,32110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.06482422,NA,18.06482422,31.24133151,CAF,Sub-Saharan Africa,Bangui,21.6407,5.63056,Low income,IDA
CG,"Congo, Rep.",2018,,4/8/2022,106280,31.12152269,1.610541728,NA,NA,NA,NA,NA,219760,64.35139092,NA,NA,830.1,2.581720867,5244363,3.267004414,3509318,66.916,31.56722194,NA,2.5,NA,NA,47.6,NA,NA,NA,47.22546768,NA,NA,NA,NA,NA,NA,NA,NA,69.854599,NA,NA,NA,NA,NA,NA,0.333420759,3220,NA,NA,0.613992586,0.152630108,0.156294728,NA,NA,NA,NA,9370,NA,NA,3540,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.20802679,NA,NA,40.73803678,3.211702973,36.83827952,6.909114704,COG,Sub-Saharan Africa,Brazzaville,15.2662,-4.2767,Lower middle income,Blend
CH,Switzerland,2018,,4/8/2022,15100.756,38.21425381,10.07537701,NA,NA,NA,NA,NA,12622.3,31.94222699,NA,NA,6203.7,0.736633975,8514329,0.785417652,6283319,73.797,-21.80547445,NA,NA,0.970459998,96.21008301,4.1,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,24.2031002,NA,NA,NA,NA,NA,NA,0.050033615,37480,NA,NA,4.401991044,0.061428668,0.06235354,NA,NA,NA,NA,46020,NA,NA,4790,NA,2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.09967151,NA,NA,9.665184261,NA,9.665184261,0.635024356,CHE,Europe & Central Asia,Bern,7.44821,46.948,High income,Not classified
CI,Cote d'Ivoire,2018,,4/8/2022,212000,66.66666667,11.00628931,NA,NA,NA,NA,NA,30624.8,9.630440252,NA,NA,2278,2.552322341,25069226,3.448421633,12729902,50.779,1.069324208,NA,3.3,0.867879987,74.60257721,83.2,NA,NA,9.2,67.17237091,NA,NA,NA,NA,NA,NA,NA,NA,63.5326004,NA,NA,NA,NA,NA,NA,0.175865067,9910,NA,NA,0.395305384,0.076693819,0.078535223,NA,NA,NA,NA,22900,NA,NA,6560,NA,3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6287512,NA,NA,22.88466348,0.074565977,14.89154711,20.54857036,CIV,Sub-Saharan Africa,Yamoussoukro,-4.0305,5.332,Lower middle income,IDA
CL,Chile,2018,,4/8/2022,156930,21.1060183,1.631402549,NA,NA,NA,NA,NA,179648.7,24.16152903,NA,NA,7145.2,1.391064233,18729166,1.475607499,16400007,87.564,2.607656422,NA,NA,0.985650003,96.24210358,7.2,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,25.46069908,NA,NA,NA,NA,NA,NA,0.332700248,86620,NA,NA,4.624872245,0.179857166,0.184781209,NA,NA,NA,NA,109590,NA,NA,13480,NA,6410,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.66827802,NA,NA,18.49445424,28.81445067,27.03923858,3.545663582,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CM,Cameroon,2018,,4/8/2022,97500,20.62575363,13.11586385,NA,NA,NA,NA,NA,204524.8,43.26644243,NA,NA,1646,2.612284161,25216261,3.676929463,14215415,56.374,1.913981821,NA,3,NA,64.47068024,77.3,NA,11,NA,62.2,NA,NA,NA,NA,NA,NA,NA,NA,80.63030243,NA,NA,NA,NA,NA,NA,0.247156958,8620,NA,NA,0.341842908,0.089935673,0.092095011,NA,NA,NA,NA,89050,NA,NA,14960,NA,62710,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.02857648,NA,NA,10.60054641,3.40964064,10.38214511,16.4988007,CMR,Sub-Saharan Africa,Yaounde,11.5174,3.8721,Lower middle income,Blend
CN,China,2018,,4/8/2022,5285287,56.07908341,12.6782458,NA,NA,NA,NA,NA,2162190.4,22.94173538,NA,NA,6081.4,0.467672053,1402760000,2.503400504,829760595,59.152,1.693905294,NA,NA,1.014310002,NA,8.5,NA,NA,0.3,100,NA,NA,NA,NA,NA,NA,NA,NA,13.12380028,NA,NA,NA,NA,NA,NA,0.764332629,10313460,NA,NA,7.352262682,0.474420333,0.485811075,NA,NA,NA,NA,12355240,NA,NA,1238630,NA,538790,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.68816041,NA,NA,15.44904196,5.406831896,14.58764165,7.043020253,CHN,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
CO,Colombia,2018,,4/8/2022,494920,44.60748085,5.426768815,NA,NA,NA,NA,NA,595404.8,53.66424516,NA,NA,4534.6,1.524235944,49661056,1.936086603,40115208,80.778,3.380835767,NA,NA,1.013210058,106.7693863,14.1,NA,NA,4.2,98.5,NA,NA,NA,NA,NA,NA,NA,NA,30.71820068,NA,NA,NA,NA,NA,NA,0.255210856,79490,NA,NA,1.600650618,0.106397549,0.111817448,NA,NA,NA,NA,184100,NA,NA,76700,NA,21720,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.88586501,NA,NA,14.80695582,17.06988628,15.68852127,6.22570969,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CR,Costa Rica,2018,,4/8/2022,17825,34.90990991,4.945162554,NA,NA,NA,NA,NA,30021.3,58.79612221,NA,NA,4293.7,0.99480206,4999443,1.982766191,3966558,79.34,4.829438713,NA,NA,1.041360021,98.59436798,8.4,NA,2.9,1.5,99.7,NA,NA,NA,NA,NA,NA,NA,NA,35.70479965,NA,NA,NA,NA,NA,NA,0.132117932,8260,NA,NA,1.652184053,0.077498037,0.079921383,NA,NA,NA,NA,15810,NA,NA,4820,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.15792539,NA,NA,27.60269532,0.833447452,3.035389593,4.483828337,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CU,Cuba,2018,,4/8/2022,63000,60.69364162,28.02119461,NA,NA,NA,NA,NA,32420,31.23314066,NA,NA,2876.5,-0.009780662,11338146,0.068143353,8734568,77.037,NA,NA,NA,0.986819983,84.13140869,5.3,NA,NA,NA,99.52880096,NA,NA,NA,NA,NA,NA,NA,NA,20.85129929,NA,NA,NA,NA,NA,NA,0.273884266,24970,NA,NA,2.202300094,NA,NA,NA,NA,NA,NA,41860,NA,NA,12690,NA,3620,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.84318653,NA,NA,16.55323247,4.324950526,7.184622808,3.783108446,CUB,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
CV,Cabo Verde,2018,,4/8/2022,790,19.60297767,12.40694789,NA,NA,NA,NA,NA,451.2,11.19602978,NA,NA,122.8,1.158842966,543764,1.878045155,357427,65.732,5.730761339,NA,4,1.006999969,87.29020691,15.8,NA,NA,NA,93.42980957,NA,NA,NA,NA,NA,NA,NA,NA,22.99880028,NA,NA,NA,NA,NA,NA,0.342087583,620,NA,NA,1.140200528,0.162213921,0.166108646,NA,NA,NA,NA,830,NA,NA,120,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.895240389,6.77E-04,0.015591705,5.291984295,CPV,Sub-Saharan Africa,Praia,-23.5087,14.9218,Lower middle income,Blend
CW,Curacao,2018,,4/8/2022,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.157657658,NA,NA,NA,-0.525178744,159336,-0.590340791,142040,89.145,4.057823793,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,3.015100002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4623807,0.034170931,0.258715834,0.155007664,CUW,Latin America & Caribbean,Willemstad,,,High income,Not classified
CY,Cyprus,2018,,4/8/2022,1309.47,14.17175325,11.25595238,NA,NA,NA,NA,NA,1725.7,18.67640693,NA,NA,1955.3,0.808549298,1189262,0.769681627,794546,66.81,-4.350091922,NA,NA,0.983219981,101.8767014,2.8,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,12.14360046,NA,NA,NA,NA,NA,NA,0.309338607,7230,NA,NA,6.079400502,0.205108323,0.207861908,NA,NA,NA,NA,8600,NA,NA,740,NA,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6504409,0.122715524,1.68708522,1.733539855,CYP,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
CZ,Czech Republic,2018,,4/8/2022,35230,45.63471503,32.1761658,NA,NA,NA,NA,NA,26734.7,34.63044041,0.709622481,NA,5200.4,0.334427262,10629928,0.493103393,7844036,73.792,3.343910398,NA,NA,1.004989982,98.54006195,3.1,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,14.72529984,NA,NA,NA,NA,NA,NA,0.489736491,102480,NA,NA,9.640704998,0.23436464,0.241422054,NA,NA,NA,NA,122840,NA,NA,12430,NA,5170,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.15014815,NA,NA,22.155676,NA,22.155676,1.936644875,CZE,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified
DE,Germany,2018,,4/8/2022,166450,47.64153644,33.57662144,NA,NA,NA,NA,NA,114190,32.68361097,NA,NA,6219.9,0.300526702,82905782,0.366515156,64096118,77.312,3.987458986,NA,NA,0.960990012,100.8433228,3.8,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,15.79559994,NA,NA,NA,NA,NA,NA,0.199236138,709540,NA,NA,8.558389812,0.154944022,0.160009261,NA,NA,NA,NA,806090,NA,NA,53370,NA,32900,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.583031253,NA,NA,37.75192302,45.35739604,38.78740347,0.689013201,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DJ,Djibouti,2018,,4/8/2022,17020,73.4253667,0.086281277,NA,NA,NA,NA,NA,56.4,0.243313201,NA,NA,2104.7,1.557868695,958923,1.723894995,745822,77.777,5.642585134,NA,3,1.014449954,66.38028717,59.7,NA,NA,NA,60.57155991,NA,NA,NA,NA,NA,NA,NA,NA,27.83580017,NA,NA,NA,NA,NA,NA,0.165444878,490,NA,NA,0.510989933,0.095704242,0.098002083,NA,NA,NA,NA,1480,NA,NA,690,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.574645925,0.16786746,1.232094286,1.46380442,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DK,Denmark,2018,,4/8/2022,26320,65.8,59.8,NA,NA,NA,NA,NA,6265.6,15.664,NA,NA,4946.2,0.495838926,5793636,0.629088603,5091100,87.874,2.456000967,NA,NA,0.999819994,101.0366287,3.9,NA,NA,0.2,100,NA,NA,NA,NA,NA,NA,NA,NA,35.32870102,NA,NA,NA,NA,NA,NA,0.10185889,33380,NA,NA,5.761494164,0.100229597,0.102556423,NA,NA,NA,NA,45870,NA,NA,7140,NA,4740,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.79787684,NA,NA,18.10202119,17.84899253,17.92764183,1.026569351,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DM,Dominica,2018,,4/8/2022,250,33.33333333,8,NA,NA,NA,NA,NA,478.7,63.82666667,NA,NA,1628.9,0.232028395,71626,0.661800001,50484,70.483,14.21721988,NA,3.7,NA,NA,34.4,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,8.167099953,NA,NA,NA,NA,NA,NA,0.340437315,180,NA,NA,2.513053919,0.212892264,0.218003767,NA,NA,NA,NA,240,NA,NA,50,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.98682446,0.105277967,0.6733322,11.10662685,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DO,Dominican Republic,2018,,4/8/2022,24290,50.27944525,18.15359139,NA,NA,NA,NA,NA,21279.2,44.0471952,12.27169617,NA,3067.4,1.078862009,10627147,2.066777942,8615853,81.074,3.207863799,NA,NA,0.997340024,93.1275177,34.8,NA,NA,0.4,98.9,NA,NA,NA,NA,NA,NA,NA,NA,16.08819962,NA,NA,NA,NA,NA,NA,0.29555242,25120,NA,NA,2.363757648,0.130327552,0.133456692,NA,NA,NA,NA,39060,NA,NA,9200,NA,3390,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.84951653,NA,NA,26.23675188,17.95790555,19.21573704,5.147782819,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DZ,Algeria,2018,,4/8/2022,413588.47,17.36496412,3.151063445,NA,NA,NA,NA,NA,19300,0.810331602,NA,NA,1758.8,2.007398663,42228415,2.805020077,30670076,72.629,0.83820748,NA,NA,NA,105.143959,23.8,NA,NA,NA,99.641922,NA,NA,NA,NA,NA,NA,NA,NA,0.193299994,NA,NA,NA,NA,NA,NA,0.863726874,151670,NA,NA,3.591657418,0.301568311,0.308808909,NA,NA,NA,NA,218910,NA,NA,49550,NA,12110,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.378506037,NA,NA,7.495060028,0.085483103,7.105493117,11.87420085,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
EC,Ecuador,2018,,4/8/2022,54480,21.9358995,3.897568046,NA,NA,NA,NA,NA,126263.7,50.83898373,15.05139501,NA,3935.8,1.765652695,17084359,2.002536043,10903409,63.821,1.290843104,NA,NA,1.021919966,104.4336777,13.9,NA,NA,3.3,98.7,NA,NA,NA,NA,NA,NA,NA,NA,16.3302002,NA,NA,NA,NA,NA,NA,0.388731103,39530,NA,NA,2.3138123,0.195434177,0.200126515,NA,NA,NA,NA,65680,NA,NA,20350,NA,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.63459255,NA,NA,21.68611893,13.34617183,14.95513971,8.949269523,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EE,Estonia,2018,,4/8/2022,10040,23.09638831,15.82700713,NA,NA,NA,NA,NA,24384,56.09385783,NA,NA,2624.8,0.348039138,1321977,0.58496349,910578,68.88,4.044477716,NA,NA,1.015769958,96.69463348,2.4,NA,NA,0.2,100,NA,NA,NA,NA,NA,NA,NA,NA,28.84219933,NA,NA,NA,NA,NA,NA,0.615314168,16000,NA,NA,12.103085,0.333884119,0.344839793,NA,NA,NA,NA,18610,NA,NA,1050,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.21847482,18.62044238,19.50809905,2.221009358,EST,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
EG,"Egypt, Arab Rep.",2018,,4/8/2022,38359.688,3.853502235,2.924274248,NA,NA,NA,NA,NA,449.8,0.045185594,NA,NA,7148.5,2.033272399,98423602,2.030930875,42030815,42.704,3.260262789,NA,NA,0.996510029,100.6852112,20.9,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,4.744400024,NA,NA,NA,NA,NA,NA,0.653070122,246260,NA,NA,2.502042142,0.214966126,0.220127423,NA,NA,NA,NA,329220,NA,NA,56870,NA,22320,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56525212,NA,NA,13.13605538,4.951488842,11.55079702,11.22500023,EGY,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
ER,Eritrea,2018,,4/8/2022,75920,75.16831683,6.831683168,NA,NA,NA,NA,NA,10615.8,10.51069307,NA,NA,652.4,NA,NA,NA,NA,NA,NA,NA,2.6,0.878799975,60.27051163,41.9,NA,NA,NA,49.17913818,NA,NA,NA,NA,NA,NA,NA,NA,73.18659973,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,0.231696216,NA,NA,NA,NA,NA,NA,7480,NA,NA,3730,NA,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.872390939,0,2.958340929,NA,ERI,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
ES,Spain,2018,,4/8/2022,261833.239,52.40820971,23.78736818,NA,NA,NA,NA,NA,185635.9,37.15664678,14.14541948,NA,4067.8,0.437982994,46797754,0.738481167,37588424,80.321,4.127731493,NA,NA,1.016860008,98.52601624,3.3,NA,NA,0.9,100,NA,NA,NA,NA,NA,NA,NA,NA,17.38890076,NA,NA,NA,NA,NA,NA,0.199185229,258340,NA,NA,5.5203504,0.135647184,0.137127876,NA,NA,NA,NA,326940,NA,NA,39940,NA,20350,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.62355663,NA,NA,28.06563365,8.374112639,14.97400981,2.757594167,ESP,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
ET,Ethiopia,2018,,4/8/2022,379030,33.56325769,14.33365307,NA,NA,NA,NA,NA,172145,15.24350842,2.080704957,NA,2394.5,2.619969171,109224410,4.825886034,22678264,20.763,3.987712538,NA,3.5,NA,NA,53.2,NA,NA,NA,45.05340195,NA,NA,NA,NA,NA,NA,NA,NA,89.92310333,NA,NA,NA,NA,NA,NA,0.196805769,16280,NA,NA,0.149050931,0.069196605,0.070858002,NA,NA,NA,NA,172230,NA,NA,103110,NA,52160,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.028105073,NA,NA,18.47496031,NA,18.47496031,31.11192916,ETH,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
EU,European Union,2018,,4/8/2022,1637507.299,40.94154655,24.73822252,NA,NA,NA,NA,NA,1588671.1,39.72052633,NA,NA,5239.905664,0.163332879,446915113,0.445309663,333026382,74.51669708,-0.213839844,NA,NA,0.998510003,96.60308075,4.031466588,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197994394,2871000,NA,NA,6.424038741,0.143907686,0.147489524,NA,NA,NA,NA,3567090,NA,NA,396790,NA,214110,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.40493847,NA,NA,25.87104581,22.15319089,23.08363735,1.609920296,EUU,Aggregates,,,,Aggregates,Aggregates
F1,Fragile and conflict affected situations,2018,,4/8/2022,6680776.52,33.50151401,9.154266366,NA,NA,NA,NA,NA,4678697.03,23.45477808,NA,NA,1525.439062,2.24800163,888488369,3.260469545,370355328,41.76823848,1.489980362,NA,2.69,0.902580023,70.68862152,80.48493606,NA,NA,35,53.2986196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463893359,771602.9297,NA,NA,0.868444604,0.194754718,0.198618361,NA,NA,NA,NA,2178820,NA,NA,949530,NA,415340,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.98890689,NA,NA,13.32227304,NA,11.8703907,16.79256121,FCS,Aggregates,,,,Aggregates,Aggregates
FI,Finland,2018,,4/8/2022,22720,7.475651487,7.383521979,NA,NA,NA,NA,NA,224090,73.73321927,NA,NA,3012.8,0.132641041,5515525,0.199422968,4709266,85.382,-3.83615706,NA,NA,1.057899952,100.3738098,2.4,NA,NA,0.1,100,NA,NA,NA,NA,NA,NA,NA,NA,44.21670151,NA,NA,NA,NA,NA,NA,0.176335231,44360,NA,NA,8.04275205,0.162215689,0.167384427,NA,NA,NA,NA,54490,NA,NA,4240,NA,4670,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.19082952,NA,NA,15.0232916,10.50996336,14.16031393,2.386622578,FIN,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
FJ,Fiji,2018,,4/8/2022,4250,23.26217843,9.031198686,NA,NA,NA,NA,NA,11266.6,61.66721401,NA,NA,3002.3,0.684860282,883490,1.588376485,496945,56.248,8.400461673,NA,NA,NA,NA,26.2,NA,NA,NA,99.33879089,NA,NA,NA,NA,NA,NA,NA,NA,27.87129974,NA,NA,NA,NA,NA,NA,0.362144602,1900,NA,NA,2.150561976,0.151677001,0.155318737,NA,NA,NA,NA,2820,NA,NA,670,NA,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.411196875,0.924879431,0.99036935,10.90656484,FJI,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
FM,"Micronesia, Fed. Sts.",2018,,4/8/2022,220,31.42857143,2.857142857,NA,NA,NA,NA,NA,643.6,91.94285714,NA,NA,1783.8,1.052213848,112640,1.473279622,25573,22.703,NA,NA,2.9,NA,90.6474762,26.2,NA,NA,NA,80.40616608,NA,NA,NA,NA,NA,NA,NA,NA,1.751899958,NA,NA,NA,NA,NA,NA,0.547781515,180,NA,NA,1.598011364,0.450905528,0.461731684,NA,NA,NA,NA,270,NA,NA,60,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04916284,0.01577238,0.015781437,22.51219919,FSM,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
FO,Faroe Islands,2018,,4/8/2022,30,2.148997135,2.148997135,NA,NA,NA,NA,NA,0.8,0.05730659,NA,NA,NA,0.353222226,48497,0.71332242,20400,42.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,5.85860014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.329093284,0.010831249,0.023371679,17.17718497,FRO,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
FR,France,2018,,4/8/2022,286601,52.34176533,33.10413345,NA,NA,NA,NA,NA,170862,31.20442255,NA,NA,6884.6,0.274451849,67101930,0.603171756,53979477,80.444,2.777934684,NA,NA,1.000800014,NA,4.3,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,15.25259972,NA,NA,NA,NA,NA,NA,0.120680963,309960,NA,NA,4.619241205,0.099175144,0.102006027,NA,NA,NA,NA,423350,NA,NA,58340,NA,38030,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.71818858,NA,NA,25.791966,45.04579539,33.20749968,1.648876616,FRA,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
GA,Gabon,2018,,4/8/2022,22126.4,8.587107541,1.261303217,NA,NA,NA,NA,NA,235543.6,91.41289246,NA,NA,1599.6,2.603486796,2119275,3.045328537,1893996,89.37,8.175990002,NA,NA,NA,NA,44.1,NA,NA,NA,89.84184265,NA,NA,NA,NA,NA,NA,NA,NA,89.88710022,NA,NA,NA,NA,NA,NA,0.309859978,4610,NA,NA,2.175272204,0.144079787,0.147539116,NA,NA,NA,NA,7460,NA,NA,1120,NA,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.44275606,28.82717662,25.1293641,5.435952803,GAB,Sub-Saharan Africa,Libreville,9.45162,0.38832,Upper middle income,IBRD
